"","Gene","FDR_no_PPI","FDR_PPI","w1"
"449","E2F5",0.886413580246914,0.567639821029083,4
"450","E2F6",0.904071428571429,0.645277046783626,2
"451","EBF1",0.964067556296914,0.684243752028562,1.4142135623731
"452","ECE1",0.904287531806616,0.492178270042194,1
"453","EDN1",0.959878416588124,0.63265303030303,3.60555127546399
"454","EEF1A1",0.950203369434416,0,9.38083151964686
"455","EEF1B2",0.92803125,7.3469387755102e-05,6.08276253029822
"456","EEF1G",0.964095,1.98581560283688e-05,6.08276253029822
"457","EEF2",0.839592760180995,0,9.53939201416946
"458","EEFSEC",0.967140045420136,0.113946327683616,3.74165738677394
"459","EFCAB7",0.886726153846154,0.721944111776447,1.73205080756888
"460","EFTUD2",0.973257788637752,0,10.295630140987
"461","EGF",0.973274114774115,0.794389239176124,6.6332495807108
"462","EGFR",0.973290420988408,0.802343434343434,8.48528137423857
"463","EHMT1",0.950256009615385,0.727445096395641,1.4142135623731
"464","EID3",0.789103658536585,0.536583573487032,2
"465","EIF1",0.755871428571429,0.00069640644361834,5.3851648071345
"466","EIF1AX",0.819298969072165,0,8.18535277187245
"467","EIF2AK2",0.950308523409364,0.655267660631878,2.64575131106459
"468","EIF2S1",0.959912429378531,0,9.59166304662544
"469","EIF2S2",0.959946378174977,0,7.21110255092798
"470","EIF2S3",0.950360911270983,0,8.94427190999916
"471","EIF3A",0.964122398001665,0,8.48528137423857
"472","EIF3B",0.964149750415973,0,9.4339811320566
"473","EIF3C",0.887036809815951,0,8.06225774829855
"474","EIF3D",0.955066381156317,0,8.94427190999916
"475","EIF3E",0.936829113924051,0,9.48683298050514
"476","EIF3F",0.936916271721959,0,9.69535971483266
"477","EIF3G",0.94523355704698,0,9.8488578017961
"478","EIF3H",0.757475177304965,0,9.32737905308882
"479","EIF3I",0.964177057356608,0,9.64365076099295
"480","EIF3K",0.91682863340564,0,8.24621125123532
"481","EIF3L",0.916987012987013,0,6.78232998312527
"482","EIF3M",0.950413173652695,0,9.38083151964686
"483","EIF4A1",0.955109090909091,0,8.94427190999916
"484","EIF4A2",0.22415625,0,5.91607978309962
"485","EIF4A3",0.917144708423326,0,8.83176086632785
"486","EIF4B",0.964204318936877,8.26558265582656e-05,6.6332495807108
"487","EIF4H",0.950465311004785,0.00562442922374429,4.89897948556636
"488","EIF5B",0.592,0,9.74679434480896
"489","EIF6",0.955151709401709,0.0738805970149254,4.24264068711928
"490","ELN",0.0335,0.00414186851211073,2.64575131106459
"491","ENAH",0.959980263157895,0.738452572347267,2.23606797749979
"492","ENAM",0.917301724137931,0.684545071335927,1
"493","ENG",0.950517323775388,0.516827568922306,3.16227766016838
"494","ENOPH1",0.945297587131367,0.537235971223022,1
"495","EOGT",0.945361445783132,0.645657539247901,0
"496","EP300",0.970209413369714,0.811800538565109,11.13552872566
"497","EPAS1",0.917458064516129,0.71425622984462,2
"498","EPHA2",0.96423153526971,0.782806351321341,3
"499","EPN1",0.937003154574132,0.722177777777778,4.58257569495584
"500","EPRS",0.970229038854806,0.794518378491913,2.44948974278318
"501","EPS15",0.960014084507042,0.732303155006859,6.16441400296898
"502","EPS15L1",0.94542513368984,0.7457078125,4.89897948556636
"503","EPS8",0.955194236926361,0.714502929115407,2.44948974278318
"504","ERBB2",0.973306707317073,0.802462951746416,5.3851648071345
"505","ERBB3",0.973322973796466,0.788684813134586,4.12310562561766
"506","ERBB4",0.97333922046285,0.794647355163728,3.60555127546399
"507","EREG",0.904502538071066,0.461329411764706,2.64575131106459
"508","ESCO1",0.960047842401501,0.727669737576773,2.64575131106459
"509","ESCO2",0.960081537019681,0.705345130066546,2.82842712474619
"510","ESPL1",0.973355447352404,0.782950066577896,5.47722557505166
"511","ESR1",0.97024863760218,0.764605973025048,7.14142842854285
"512","ESRP1",0.955236673773987,0.665727210182319,1
"513","ESRP2",0.937089763779528,0.684845804988662,1
"514","ETF1",0.967163388804841,0,9.79795897113271
"515","ETS1",0.268714285714286,0.065416918429003,2.82842712474619
"516","EVC",0.937176100628931,0.621710382513661,1.73205080756888
"517","EVC2",0.97026820966644,0.788821027633851,1.73205080756888
"518","EXOC5",0.950569212410501,0.568206881143879,2.23606797749979
"519","EXOSC10",0.970287755102041,0.0182757871878393,5
"520","EXT1",0.973371654501217,0.811909073433295,2.82842712474619
"521","EZH1",0.97030727396329,0.794776169498636,2.23606797749979
"522","EZH2",0.973387841945289,0.812017483189241,5.47722557505166
"523","FABP7",0.820148717948718,0.332822175732218,1
"524","FAM58A",0.840252252252252,0.568772423025435,1
"525","FAU",0.704561403508772,0,11.8321595661992
"526","FBL",0.970326766304348,0,8.60232526704263
"527","FBLIM1",0.967186696900983,0.65562695035461,1.4142135623731
"528","FBLN5",0.973404009720535,0.788957065803668,2
"529","FBN1",0.970346232179226,0.812125768049155,2.82842712474619
"530","FBN2",0.973420157862781,0.812233928228747,1.4142135623731
"531","FBXW11",0.960115168539326,0.6559854764435,2.64575131106459
"532","FCF1",0.887345565749235,0,7.54983443527075
"533","FDFT1",0.950620977353993,0.745903721051262,3
"534","FGF1",0.866218518518518,0.462213087248322,2.64575131106459
"535","FGF10",0.904716455696203,0.551741875580316,1.73205080756888
"536","FGF16",0.820989795918367,0.361508666666667,2
"537","FGF19",0.917613733905579,0.694456685499058,2.44948974278318
"538","FGF2",0.955279020234292,0.597233042030795,4.79583152331272
"539","FGF20",0.88765243902439,0.676837155201063,2.23606797749979
"540","FGF21",0.887957446808511,0.597724438902743,1.4142135623731
"541","FGF23",0.945488651535381,0.633061293984109,2.82842712474619
"542","FGF4",0.955321276595745,0.694738789589213,2.23606797749979
"543","FGF6",0.904929292929293,0.492962611901,1.73205080756888
"544","FGF8",0.964258706467662,0.775837459880789,2
"545","FGF9",0.840905829596412,0.666064948453608,2.23606797749979
"546","FGFR1",0.973436286407767,0.81234196394323,5.29150262212918
"547","FGFR1OP2",0.866664206642066,0.537886494252873,1.4142135623731
"548","FGFR2",0.973452395391146,0.812449875407322,5
"549","FGFR3",0.973468484848485,0.812557662835249,4.58257569495584
"550","FGFR4",0.841553571428571,0.266938556067588,3.87298334620742
"551","FGR",0.970365671641791,0.783093590596585,2.82842712474619
"552","FIG4",0.529530303030303,0.130531307550645,1.4142135623731
"553","FKBP1A",0.937262166405023,0.598214611872146,2
"554","FKRP",0.973484554815263,0.812665326440743,1
"555","FKTN",0.970385084745763,0.738659705488621,2.23606797749979
"556","FLNA",0.973500605326876,0.812772866437045,3.46410161513775
"557","FLNB",0.973516636418633,0.81288028303691,1.4142135623731
"558","FLT1",0.973532648125756,0.789092927986201,3.46410161513775
"559","FLT3",0.973548640483384,0.756240518962076,2
"560","FMOD",0.950672619047619,0.526572410407462,1.4142135623731
"561","FN1",0.970404471544715,0.802582324455206,6.6332495807108
"562","FNBP1",0.917768736616702,0.685145954692557,3.46410161513775
"563","FNBP1L",0.888260606060606,0.695020363408521,3
"564","FOS",0.945552,0.705607434270172,5.09901951359278
"565","FOXC1",0.641152173913043,0.189435635123615,0
"566","FOXC2",0.970423832092079,0.783236923758865,0
"567","FOXD3",0.970443166441137,0.771315087719298,1.73205080756888
"568","FOXH1",0.960148737137512,0.722411044691147,2
"569","FOXJ1",0.96720996978852,0.756420842682623,0
"570","FOXK1",0.97356461352657,0.812987576452599,1.73205080756888
"571","FOXK2",0.842195555555556,0.569336452762923,1.73205080756888
"572","FOXM1",0.732771653543307,0.253562597809077,3.60555127546399
"573","FOXO1",0.96723320754717,0.794904821802935,4
"574","FOXO3",0.973580567290284,0.813094746895893,4.47213595499958
"575","FOXO4",0.964285832642916,0.789228614522732,3.16227766016838
"576","FREM2",0.888561933534743,0.384359023763648,0
"577","FRK",0.960182242990654,0.732520010964912,1
"578","FRS2",0.937347962382445,0.552351877607789,4.47213595499958
"579","FRS3",0.937433489827856,0.646037199124726,2
"580","FSTL1",0.950724137931034,0.517537037037037,1.73205080756888
"581","FTCD",0.973596501809409,0.771474053295933,2.64575131106459
"582","FTO",0.964312913907285,0.695301408450704,0
"583","FURIN",0.96021568627451,0.79503331238215,1.4142135623731
"584","FUZ",0.867106617647059,0.50814854517611,1
"585","FYB",0.93751875,0.538535150645624,2.23606797749979
"586","FYN",0.97046247464503,0.685445522146783,7.34846922834953
"587","FZD2",0.970481756756757,0.802701552732406,3
"588","FZD4",0.95536344314559,0.722643913538112,2.44948974278318
"589","FZD5",0.973612417118746,0.802820636839984,3
"590","FZD6",0.96725641025641,0.750329243353783,2.64575131106459
"591","FZD7",0.967279577995478,0.813201794578083,2.64575131106459
"592","GAB1",0.928146788990826,0.685744509043928,4.24264068711928
"593","GAB2",0.917923076923077,0.622143469785575,3.46410161513775
"594","GAK",0.973628313253012,0.802939577039275,4.24264068711928
"595","GAPDH",0.950775534441805,0.40126279650437,2
"596","GART",0.964339950372208,0.764774247894104,3.74165738677394
"597","GAS1",0.867545787545788,0.527253431372549,1.73205080756888
"598","GATA1",0.967302710843373,0.775990378006873,3.3166247903554
"599","GATA2",0.973644190246839,0.813308719709979,3
"600","GATA3",0.867981751824818,0.33822683264177,3
"601","GATA4",0.918076759061834,0.60823786407767,4
"602","GATA5",0.973660048134777,0.813415522501907,1
"603","GATA6",0.00383333333333333,0.000395674300254453,1.4142135623731
"604","GATAD2A",0.950826809015421,0.656343241330502,3.74165738677394
"605","GATAD2B",0.955405520169851,0.666401991074494,3.46410161513775
"606","GBE1",0.967325808878856,0.795161641541039,2
"607","GC",0.434803921568627,0.0972736030828516,1.4142135623731
"608","GCG",0.888861445783132,0.539181948424069,2.23606797749979
"609","GDF1",0.950877962085308,0.633468631897203,0
"610","GDF2",0.95092899408284,0.705869263285024,2.64575131106459
"611","GIP",0.689361111111111,0.463093802345059,1.4142135623731
"612","GJA1",0.559861111111111,0.136720547945205,1.73205080756888
"613","GLCE",0.937603744149766,0.583493109388458,2.44948974278318
"614","GLI1",0.937688473520249,0.62257554517134,4.12310562561766
"615","GLI2",0.973675886951293,0.803058373590982,3.87298334620742
"616","GLI3",0.973691706730769,0.776143086080586,4
"617","GNA13",0.970501012829169,0.783380066445183,1
"618","GNAQ",0.973707507507507,0.756600896860987,2.23606797749979
"619","GNB2L1",0.95544750795334,0,10.6770782520313
"620","GNPAT",0.534746268656716,0.142876811594203,2.82842712474619
"621","GOLM1",0.950979905437352,0.656700247437257,1.4142135623731
"622","GP1BA",0.918229787234042,0.480935814455232,1.4142135623731
"623","GPBAR1",0.01675,0.00162962962962963,1.4142135623731
"624","GPC1",0.960249067164179,0.646416029143898,4.12310562561766
"625","GPC2",0.96436694214876,0.677152722443559,3.3166247903554
"626","GPC3",0.868414545454545,0.608702626262626,4.35889894354067
"627","GPC4",0.951030696576151,0.623006612213147,3.46410161513775
"628","GPC5",0.918382165605096,0.598703565505804,3.46410161513775
"629","GPC6",0.94561517976032,0.7278940027894,3.46410161513775
"630","GRAP2",0.945678191489362,0.633875047187618,3.60555127546399
"631","GRB2",0.918533898305085,0.321741134751773,8.48528137423857
"632","GSK3B",0.96028238583411,0.599191304347826,4.69041575982343
"633","GSPT1",0.964393889347647,0,7.74596669241483
"634","GSPT2",0.951081367924528,0.000937728937728938,5.74456264653803
"635","GTF2B",0.928261904761905,0.634280542986425,3
"636","H2AFZ",0.955489406779661,0.657056497175141,6.16441400296898
"637","H3F3A",0.868844202898551,0.438246783625731,4
"638","H3F3B",0.905141057934509,0.463971571906354,4
"639","H3F3C",0.869270758122744,0.481755519655358,2.23606797749979
"640","HAND1",0.97052024291498,0.783523019034971,1
"641","HAND2",0.970539447066757,0.750518263090677,1.73205080756888
"642","HCCS",0.955531216931217,0.686042917070023,0
"643","HCFC1",0.964420792079208,0.783665781906658,3.74165738677394
"644","HCK",0.951131919905772,0.771632796075683,4
"645","HDAC1",0.970558625336927,0.686340747904578,9.05538513813742
"646","HDAC11",0.9603156424581,0.728117892976589,3.16227766016838
"647","HDAC2",0.960348837209302,0.732736510545056,6.85565460040104
"648","HDAC3",0.964447650453421,0.76494227994228,5.47722557505166
"649","HDAC4",0.970577777777778,0.813522203163713,4.58257569495584
"650","HDAC5",0.973723289315726,0.795289809583595,4.47213595499958
"651","HDAC6",0.960381970260223,0.795417816813049,3.87298334620742
"652","HDAC8",0.973739052189562,0.750706993363961,3.87298334620742
"653","HDAC9",0.96041504178273,0.783808355437666,4
"654","HEATR1",0.970596904441454,0,7.74596669241483
"655","HECTD1",0.973754796163069,0.789364125753661,2
"656","HES1",0.928376599634369,0.464846410684474,2.44948974278318
"657","HES5",0.928490875912409,0.539826895565093,2.44948974278318
"658","HEY1",0.951182352941176,0.552960185185185,2.82842712474619
"659","HEY2",0.295297297297297,0.0591483739837398,2.64575131106459
"660","HEYL",0.928604735883424,0.569898976412995,1.73205080756888
"661","HGF",0.973770521270222,0.795545663531871,4.58257569495584
"662","HHAT",0.955572938689218,0.657411992945326,1
"663","HHIP",0.401723404255319,0.0887826510721248,1.4142135623731
"664","HIF1A",0.955614572333685,0.695581926203877,4.35889894354067
"665","HIF3A",0.95565611814346,0.686638003220612,1.73205080756888
"666","HIP1R",0.960448051948052,0.695861918150578,4.35889894354067
"667","HIST1H2BA",0.84283185840708,0.482572580645161,4.24264068711928
"668","HIST1H3A",0.821822335025381,0.584018924731183,3.87298334620742
"669","HIST1H3C",0.843462555066079,0.465718333333333,3.74165738677394
"670","HIST1H3D",0.822646464646465,0.50888379204893,3.74165738677394
"671","HIST1H3E",0.844087719298246,0.276670454545455,3.87298334620742
"672","HIST1H4A",0.844707423580786,0.334181628392484,4
"673","HIST2H2AC",0.928718181818182,0.439208406304729,5.19615242270663
"674","HIST2H2BE",0.918684989429176,0.246693522906793,5.47722557505166
"675","HIST2H3D",0.90535175879397,0.244958036421219,3.16227766016838
"676","HIST2H3PS2",0.790284848484848,0.223537897310513,3.60555127546399
"677","HIST3H3",0.845321739130435,0.305883805374001,4.79583152331272
"678","HIST4H4",0.823462311557789,0.466587354409318,3.87298334620742
"679","HMGA2",0.82427,0.428445238095238,1.73205080756888
"680","HMGB1",0.889159159159159,0.54047,2.64575131106459
"681","HMGCS1",0.97061600537996,0.75678068210107,2.64575131106459
"682","HNF1A",0.97378622754491,0.813628761904762,1.4142135623731
"683","HNF4A",0.681152380952381,0.197212658227848,1.73205080756888
"684","HNRNPA0",0.960481000926784,0.00615358361774744,5.8309518948453
"685","HNRNPA1",0.955697576396207,0,7.81024967590665
"686","HNRNPA2B1",0.964474464579901,4.95867768595041e-05,7.07106781186548
"687","HNRNPA3",0.964501234567901,0.00243462897526502,6
"688","HNRNPC",0.905561403508772,0,7.87400787401181
"689","HNRNPD",0.955738947368421,0.0345337552742616,4.79583152331272
"690","HNRNPF",0.937772939346812,0.000284237726098191,6.40312423743285
"691","HNRNPH1",0.928831215970962,6.4207650273224e-05,6.92820323027551
"692","HNRNPH2",0.889455089820359,0.0251693461950697,4.79583152331272
"693","HNRNPK",0.254411764705882,4.3859649122807e-06,6.70820393249937
"694","HNRNPL",0.951232667450059,0.000464646464646465,6.32455532033676
"695","HNRNPM",0.960513888888889,0,7.54983443527075
"696","HNRNPR",0.945741035856574,0.000165343915343915,6.48074069840786
"697","HNRNPU",0.967348872180451,0.00110424242424242,6.16441400296898
"698","HNRNPUL1",0.970635080645161,0.362753825681969,3.60555127546399
"699","HOXA1",0.945803713527851,0.69614138576779,1.4142135623731
"700","HOXB1",0.937857142857143,0.738866506153023,2
"701","HPRT1",0.937941085271318,0.732952654625068,2
"702","HPX",0.90577,0.50961679389313,1
"703","HRAS",0.938024767801858,0.278268329554044,9.59166304662544
"704","HS6ST2",0.970654130288784,0.756960199004975,1.4142135623731
"705","HSD11B2",0.964527960526316,0.686934684684685,1
"706","HSD17B4",0.970673154362416,0.795673350041771,2.44948974278318
"707","HSD17B7",0.945866225165563,0.714749195200468,2.23606797749979
"708","HSD3B1",0.955780231335436,0.757139448173005,1
"709","HSD3B2",0.955821428571429,0.714995029239766,1
"710","HSF1",0.955862539349423,0.677467661691542,2.64575131106459
"711","HSP90AA1",0.970692152917505,0.696420330526972,6.08276253029822
"712","HSPB11",0.964554642563681,0.666738340192044,4.47213595499958
"713","HSPG2",0.973801915020945,0.813735198933943,4.58257569495584
"714","HTT",0.973817583732057,0.80317702675518,1
"715","HUWE1",0.973833233711895,0.813841514459665,4.24264068711928
"716","IDI1",0.945928571428571,0.623436674436674,2.82842712474619
"717","IFT122",0.973848864994026,0.813947708689865,5.09901951359278
"718","IFT140",0.970711126005362,0.803295536791315,5.47722557505166
"719","IFT172",0.97386447761194,0.803413903958208,5.47722557505166
"720","IFT20",0.7347109375,0.440166666666667,5.09901951359278
"721","IFT27",0.869694244604317,0.518244377811094,4.89897948556636
"722","IFT43",0.945990752972259,0.634685122410546,4.47213595499958
"723","IFT46",0.918835443037975,0.493744479495268,5.19615242270663
"724","IFT52",0.938108191653787,0.65776673713883,5.19615242270663
"725","IFT57",0.938191358024691,0.67778197481776,5.19615242270663
"726","IFT74",0.946052770448549,0.57046,5.09901951359278
"727","IFT80",0.967371900826446,0.746099323972959,5.3851648071345
"728","IFT81",0.946114624505929,0.722876385336743,5.19615242270663
"729","IFT88",0.97073007367716,0.783950740004418,5.47722557505166
"730","IGF1",0.967394894894895,0.571019529516201,4.89897948556636
"731","IGF1R",0.973880071599045,0.757318430203676,4.69041575982343
"732","IGF2",0.9559035639413,0.667073997944502,2.82842712474619
"733","IGFBP3",0.918985263157895,0.4411215823153,3
"734","IKBKB",0.967417854463616,0.765110069694785,4.79583152331272
"735","IKBKG",0.9605467160037,0.467453488372093,6.08276253029822
"736","IL1R1",0.845930735930736,0.553566805362922,2.44948974278318
"737","IL2",0.870114695340502,0.289263392857143,5.3851648071345
"738","IL3",0.955944502617801,0.335535416666667,2.64575131106459
"739","IL37",0.706947826086956,0.363994023904382,1.4142135623731
"740","IL6",0.92894384057971,0.28615620328849,5.56776436283002
"741","IL6ST",0.938274268104777,0.667408966461328,3
"742","IMP3",0.946176315789474,0,8.60232526704263
"743","IMP4",0.955985355648536,0,7.81024967590665
"744","IMPDH2",0.967440779610195,0.765277617675312,2
"745","INCENP",0.929056057866185,0.658120732136572,4.24264068711928
"746","ING5",0.956026123301985,0.667743247863248,2.64575131106459
"747","INHBA",0.960579482439926,0.706130618401207,2.44948974278318
"748","INHBB",0.946237844940867,0.696698753894081,2
"749","INPP4B",0.967463670411985,0.696976657329598,1.4142135623731
"750","INPP5D",0.97389564698867,0.803532128514056,2.64575131106459
"751","INPP5E",0.919134453781513,0.442073170731707,1
"752","INPPL1",0.973911203814064,0.814053781832003,2.44948974278318
"753","INS",0.951282863849765,0.678095663687521,4.47213595499958
"754","INSR",0.973926742108398,0.814159734093067,3.60555127546399
"755","INTU",0.951332942555686,0.67840873015873,1
"756","INVS",0.970748995983936,0.728341409078251,1.73205080756888
"757","IPMK",0.870532142857143,0.494523884514436,1.4142135623731
"758","IQCB1",0.456962962962963,0.0909173955296404,4.24264068711928
"759","IQCE",0.919283018867925,0.64679403202329,1.73205080756888
"760","IQGAP1",0.889749253731343,0.204883876357561,3.74165738677394
"761","IRAK1",0.956066805845512,0.706391500904159,4.24264068711928
"762","IRAK2",0.919430962343096,0.715240432369267,2.82842712474619
"763","IRF3",0.967486526946108,0.776295584534431,3
"764","IRF7",0.964581280788177,0.803650210716436,3.3166247903554
"765","IRS1",0.973942261904762,0.771791316526611,5.65685424949238
"766","IRX5",0.951382903981265,0.687230793956927,0
"767","ISPD",0.964607875307629,0.739072975140337,1
"768","ITCH",0.973957763236169,0.723108461101647,3.74165738677394
"769","ITGA2",0.970767892976589,0.78409293598234,3
"770","ITGA2B",0.964634426229508,0.776447873799726,2.23606797749979
"771","ITGA6",0.967509349289454,0.803768150822302,2
"772","ITGB1",0.967532137518685,0.803885949087993,4.69041575982343
"773","ITGB2",0.970786764705882,0.804003605769231,1.73205080756888
"774","ITGB3",0.973973246135553,0.804121121121121,3.74165738677394
"775","ITGB7",0.973988710635769,0.804238495398159,2
"776","ITK",0.951432748538012,0.795800876643707,3.3166247903554
"777","ITPA",0.870946619217082,0.623865735351184,2.23606797749979
"778","ITPKB",0.938356923076923,0.609166263115416,1.4142135623731
"779","ITSN1",0.974004156769596,0.789499462018507,5.8309518948453
"780","ITSN2",0.112269230769231,0.0233612903225806,4.79583152331272
"781","JAG1",0.64447311827957,0.165447669305189,3.16227766016838
"782","JAG2",0.974019584569733,0.804355728854229,2.82842712474619
"783","JAK1",0.974034994068802,0.789634623655914,4.69041575982343
"784","JAK2",0.970805611222445,0.804472821742606,6.08276253029822
"785","JAK3",0.974050385299348,0.814265565679575,4
"786","JUN",0.929167870036101,0.295398967551622,7.34846922834953
"787","JUNB",0.929279279279279,0.584543384879725,2.64575131106459
"788","KANSL1",0.470517857142857,0.109806818181818,2.64575131106459
"789","KANSL2",0.974065758293839,0.723340141843972,2.44948974278318
"790","KANSL3",0.951482476635514,0.64717121046892,2.44948974278318
"791","KAT2A",0.970824432576769,0.571577570921986,5.29150262212918
"792","KAT2B",0.919578288100209,0.609628778718259,7
"793","KAT5",0.951532088681447,0.572134130146082,5.3851648071345
"794","KAT6B",0.974081113084665,0.789769611003654,2.23606797749979
"795","KAT8",0.964660933660934,0.728564552031163,3.3166247903554
"796","KCNJ11",0.970843228819213,0.789904424398625,1
"797","KCNJ8",0.66662,0.185505569837189,1
"798","KCTD1",0.974096449704142,0.804589774315958,1.73205080756888
"799","KCTD15",0.951581585081585,0.624293798449612,1.4142135623731
"800","KDM1A",0.970862,0.814371276797572,5.91607978309962
"801","KDM2B",0.974111768184506,0.795928243637881,1.4142135623731
"802","KDM5B",0.05635,0.00789414414414414,1
"803","KDM6A",0.97412706855792,0.796055451323744,4.35889894354067
"804","KDR",0.974142350856468,0.790039064176862,4.79583152331272
"805","KIAA1549",0.960612188365651,0.757497145693721,1
"806","KIF17",0.967554891710232,0.804706586826347,4
"807","KIF24",0.974157615112161,0.765444924406047,3.16227766016838
"808","KIF3A",0.960644833948339,0.765611990407674,5.29150262212918
"809","KIF3B",0.960677419354839,0.771949615115465,4.58257569495584
"810","KIF7",0.97088074616922,0.814476867652636,2.23606797749979
"811","KIFAP3",0.964687397708674,0.678721176081929,4.12310562561766
"812","KIT",0.974172861356932,0.804823259525234,4.47213595499958
"813","KLB",0.970899467376831,0.757675595238095,2.23606797749979
"814","KLF4",0.207677419354839,0.0384727463312369,2.82842712474619
"815","KMT2A",0.974188089622641,0.814582338449877,3.60555127546399
"816","KMT2C",0.974203299941072,0.814687689393939,3.74165738677394
"817","KMT2D",0,0,4.12310562561766
"818","KRAS",0.95610740354536,0.36522929092114,7.61577310586391
"819","KRR1",0.929390287769784,0,8.12403840463596
"820","KSR1",0.970918163672655,0.750895434838052,3.46410161513775
"821","KSR2",0.6946,0.218008210180624,3.16227766016838
"822","LAMTOR2",0.791451807228916,0.443021449275362,3.16227766016838
"823","LAMTOR3",0.692,0.610090177133655,3.46410161513775
"824","LAT",0.967577611940299,0.307355797101449,4.35889894354067
"825","LAT2",0.792604790419162,0.339564527260179,2.64575131106459
"826","LATS1",0.960709944751381,0.697254042288557,1.4142135623731
"827","LBR",0.974218492343934,0.814792920689002,1.4142135623731
"828","LCK",0.970936835106383,0.751083588175331,6.08276253029822
"829","LCP2",0.946299212598425,0.697530910220565,4.58257569495584
"830","LDLRAP1",0.929500897666068,0.429440879382056,2
"831","LEF1",0.970955481727575,0.790173530673531,3.3166247903554
"832","LEFTY1",0.929611111111111,0.635088788562829,2.44948974278318
"833","LEFTY2",0.919725,0.554171745152355,2.64575131106459
"834","LFNG",0.974233666862861,0.697807262569832,1.73205080756888
"835","LGALS3",0.938439324116743,0.385516025641026,1.4142135623731
"836","LIN28A",0.919871101871102,0.518949600798403,2.64575131106459
"837","LOX",0.956147916666667,0.366459656084656,1.73205080756888
"838","LOXL1",0.905977556109726,0.541111269614836,1.73205080756888
"839","LOXL2",0.967600298284862,0.723571428571429,1.4142135623731
"840","LOXL3",0.967622950819672,0.772107692307692,1.4142135623731
"841","LOXL4",0.960742410303588,0.75127145403616,1
"842","LRIG1",0.96471381847915,0.765778816199377,2
"843","LRP1",0.974248823529412,0.814898032538782,2.44948974278318
"844","LRP2",0.974263962375074,0.815003025146531,3
"845","LRP5",0.974279083431257,0.815107898715042,3.74165738677394
"846","LRPAP1",0.929720930232558,0.495300838574423,1.4142135623731
"847","LSM3",0.90618407960199,0,7.74596669241483
"848","LSM4",0.938521472392638,0,7.07106781186548
"849","LSM5",0.716109243697479,2.40112994350282e-05,6.70820393249937
"850","LSM6",0.93860336906585,0,6.92820323027551
"851","LSM7",0.920016597510373,2.81293952180028e-05,6.78232998312527
"852","LSS",0.951630966239814,0.784234943745864,3.3166247903554
"853","LTBP1",0.974294186729301,0.815212653446648,2
"854","LTBP4",0.974309272300469,0.815317289543224,1
"855","LTN1",0.956188345473465,0.733168444079847,3
"856","LTV1",0.964740196078431,0,8.30662386291807
"857","LUM",0.906389578163772,0.443966435185185,2
"858","LYN",0.960774816176471,0.698083100775194,5.09901951359278
"859","LZTFL1",0.825069651741294,0.527932452276065,2.64575131106459
"860","MAD1L1",0.92016149068323,0.67903300330033,2.82842712474619
"861","MAD2L1",0.871358156028369,0.49607535321821,4.47213595499958
"862","MAGOHB",0.929830357142857,3.22128851540616e-05,6.92820323027551
"863","MALT1",0.920305785123967,0.624720867208672,2.44948974278318
"864","MAML1",0.951680232558139,0.51034756097561,3.46410161513775
"865","MAML2",0.967645569620253,0.765945402298851,2.44948974278318
"866","MAML3",0.946360419397117,0.572689213085765,2.44948974278318
"867","MAP2K1",0.95622869022869,0.647547567175018,5.56776436283002
"868","MAP2K2",0.964766530612245,0.728787322768974,4.12310562561766
"869","MAP2K3",0.956268951194185,0.715485405720957,2.23606797749979
"870","MAP2K4",0.93868501529052,0.573242825607064,2.82842712474619
"871","MAP2K6",0.946421465968586,0.658473980309423,3
"872","MAP3K1",0.974324340175953,0.75145903307888,3.46410161513775
"873","MAP3K3",0.477035087719298,0.103565425023878,2.64575131106459
"874","MAP3K7",0.967668154761905,0.706651912074676,5.29150262212918
"875","MAP3K8",0.906594059405941,0.528609481915933,2
"876","MAPK1",0.960807162534435,0.214293729372937,8.66025403784439
"877","MAPK11",0.964792822185971,0.541750712250712,3.16227766016838
"878","MAPK12",0.871766784452297,0.610550462404503,2.23606797749979
"879","MAPK14",0.906797530864197,0.323146496815287,5.56776436283002
"880","MAPK3",0.956309128630705,0.234389558232932,8.42614977317636
"881","MAPK8",0.967690706319703,0.729009722222222,6.16441400296898
"882","MAPKAP1",0.929939393939394,0.729231751318346,3
"883","MAPKAPK2",0.956349222797927,0.585066495066495,2.82842712474619
"884","MAST2",0.967713224368499,0.804939792663477,1
"885","MAU2",0.960839449541284,0.668076844262295,2.82842712474619
"886","MAX",0.93876641221374,0.739279113247863,2
"887","MBD2",0.97433939038687,0.7961825,3.60555127546399
"888","MBD3",0.967735708982925,0.815421807206188,3.46410161513775
"889","MCHR1",0.793744047619048,0.698358426270136,2
"890","MCRS1",0.964819070904646,0.733383879781421,2.82842712474619
"891","MDC1",0.872172535211268,0.573794973544974,3
"892","MDM2",0.890041666666667,0.219856674856675,5.91607978309962
"893","MEAF6",0.718308333333333,0.554775011526049,3.3166247903554
"894","MED1",0.967758160237389,0.679344213649852,7.54983443527075
"895","MED10",0.846534482758621,0.555376611418048,5.74456264653803
"896","MED11",0.794869822485207,0.386668586052463,5.09901951359278
"897","MED12",0.974354422964265,0.790307824222937,6.2449979983984
"898","MED12L",0.97436943793911,0.815526206636501,3
"899","MED13",0.974384435342305,0.815630488034671,5.65685424949238
"900","MED13L",0.967780578206079,0.776599954306603,4.89897948556636
"901","MED14",0.967802962962963,0.772265548567435,5.91607978309962
